"CLOSEDATE" "AMOUNTFINANCED" "APR" "MONTHOFSALE" "DAYSTOTURN" "MANUREBATE" "MODEL" "MODELYEAR" "TRANSMISSION" "MONTHLYPAYMENT" "NAMEPLATE" "RETAILERID" "TERM" "TOTALDOWN" "TRANSACTIONTYPE" "VEHGROSS" "VEHPRICE" "VEHPRICELESSREB" "TRADEMODEL" "TRADEMY" "TRADENAME" "TRADECYLINDER" "TRDJDPASUBSEG" "TRADEBODYTP" "TRADEPAYOFF" "TRADEACV" "TRADEAMOUNT" "NETTRADE" "DEALERCOST" "VEHICLECOST" "VEHHOLDBACK" "VEHHOLDBACKCALC" "VEHINVOICE" "TRADEAGE" "CUSTSTATE" "CUSTLATITUDE" "CUSTLONGITUDE" "CUSTCITY" "CUSTDMA" "TRADEORIGIN" "TRADEMANUFACTURER" "TRDJDPASUPERSEG" "DOCFEE" "AGE" "GENDER" "TRADEALLOW" "CONTRACTPRICE" "JDPAREGION" "ZIPCODERTLR" "ZIPCODE" "LEASERESIDUAL" "carage" "DATE" "week" "Daccord" "Daltima" "Dcamry" "d2007" "logprice" "brand" "dlcostpct" "pricepct" "phat" "chat" "resprice" "Dfpromo" "logcost" "rescost" "zip2" "zip3" "rtlzip2" "rtlzip3" "NPV" "MPR" "LOAN" "fpromo" "findiff" "price1" "price2" "price3" "price4" "rebate1" "rebate2" "rebate3" "rebate4" "fpromo1" "fpromo2" "fpromo3" "fpromo4" "dealercost1" "dealercost2" "dealercost3" "dealercost4" "cost1" "cost2" "cost3" "cost4" "realprice1" "realprice2" "realprice3" "realprice4" "br1" "br2" "br3" "br4" "promo1" "promo2" "promo3" "promo4" "mprice1" "mprice2" "mprice3" "mprice4" "X1" "X2" "X3" "X4" "JDPASUBSEG2" "FUELTYPE" "ASPIRATION" "CYLINDERS" "TRADESERIES" "TRADETRIM" "TRADETRANSMISSION" "TRADEDRIVETYPE" "TRADEFUELTYPE" "TRADEASPIRATION" "TRADEDISPLACEMENT" "TRADEODOMETER" "DISPLACEMENT" "MANUFACTURER" "TRADEMAKEPLATFORM" "TRADEPLATFORMNAME" "TRADEDOORS" "TRADEVIN" "DEALERCITY" "DLLATITUDE" "DLLONGITUDE" "TRDVEHMILEAGE" "TRDVEHPROFILE" "min.dist.honda" "min.dist.nissan" "min.dist.toyota" "min.dist.vw"
"221" "03SEP2006:00:00:00" 29901.04 12.4 "Sep 2006" 13 0 "Camry" 2007 "Automatic" 593.71 "Toyota" 3488 72 2000 "D" 5177 26114 26114 "Altima" 1997 "Nissan" "4 Cyl" "Entry Midsize Car" "Sedan" 0 500 500 500 20538 20937 NA 529.24 NA 10 "California" 33.884375 -118.245043 "Compton" "LOS ANGELES" "Asian" "Nissan" "Midsize Car" 45 29 "N" 0 26114 "Southern California" 90745 90220 NA 190 3 1 0 0 1 1 10.170226848 3 0.0258905237 0.2761220433 9.92112 9.90305 0.249106848 0 9.9300321078 0.0269821078 90 902 90 907 34096.925473 1.0333333333 30047.837973 0 -4049.0875 9.9522300965 9.948929439 9.9654759499 10.047587897 0 2750 0 0 0 0 0 0 20910.78 21190 19486 24665.95 9.948020094 9.9612846513 9.877451538 10.113179029 9.9522300965 9.80806657295538 9.9654759499 10.047587897 0 1 0 0 0 2.75 0 0 9.9522300965 9.80806657295538 9.9654759499 10.047587897 0.0151498850852202 -0.294219388791372 1.52068426644371 -1.11388560359577 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Altima" "N/A" "N/A" "2WD" "Gas" "Normal" "2.4L" 126836 "2.4L" "Toyota" "Nissan - None" "None" "4D" "1N4BU31D1VC101706" "Carson" 33.824351 -118.250088 26 49217 3.41908625472332 3.2766691027698 4.15626815079525 6.95938414856221
"222" "03SEP2006:00:00:00" 30802.86 9.25 "Sep 2006" 17 0 "Accord" 2007 "Automatic" 561.22 "Honda" 3502 72 -2458 "D" 1471.2 20755 20755 "Sienna" 2003 "Toyota" "6 Cyl" "Compact Van" "Van" 16258 11000 12500 -3758 19493.8 19283.8 632.25 407.78 20129.72 4 "California" 33.676216 -117.907854 "Costa Mesa" "LOS ANGELES" "Asian" "Toyota" "Van" 45 48 "F" -1500 22255 "Southern California" 92626 92626 NA 196 3 1 1 0 0 1 9.9405424605 1 -0.077839054 -0.00798677 9.94317 9.9552 -0.00262754 0 9.8778517453 -0.077348255 92 926 92 926 32231.016007 0.7708333333 30921.443252 0 -1309.572755 9.9522300965 9.948929439 9.9654759499 10.047587897 0 2750 0 0 0 0 0 0 20910.78 21190 19486 24665.95 9.948020094 9.9612846513 9.877451538 10.113179029 9.9522300965 9.80806657295538 9.9654759499 10.047587897 0 0 1 0 0 2.75 0 0 9.9522300965 9.80806657295538 9.9654759499 10.047587897 0.0151498850852202 -0.294219388791372 1.52068426644371 -1.11388560359577 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Sienna" "LE/XLE" "Automatic" "2WD" "Gas" "Normal" "3.0L" NA "2.4L" "Honda" "Toyota - Camry" "Camry" "Passenger" "4T3ZF13C83U509495" "Costa Mesa" 33.677094 -117.919161 -2 73882 0.602334256101361 0.603901729890614 9.38816235959205 14.8043226110603
"223" "03SEP2006:00:00:00" NA NA "Sep 2006" 175 0 "Accord" 2006 "Automatic" NA "Honda" 5304 NA NA "C" -92.34 21785 21785 "Corolla" 1998 "Toyota" "4 Cyl" "Premium Compact Car" "Sedan" 0 1000 500 500 21787.34 21877.34 NA 427.02 23950 9 "California" 33.905585 -118.299252 "Gardena" "LOS ANGELES" "Asian" "Toyota" "Compact Car" 45 55 "F" 500 21285 "Southern California" 91362 90247 NA 374 3 1 1 0 0 0 9.9889769386 1 0.0306576484 0.0412434698 9.94317 9.9552 0.0458069386 1 9.9890843461 0.0338843461 90 902 91 913 NA NA NA 0 0 9.9522300965 9.948929439 9.9654759499 10.047587897 0 2750 0 0 0 0 0 0 20910.78 21190 19486 24665.95 9.948020094 9.9612846513 9.877451538 10.113179029 9.9522300965 9.80806657295538 9.9654759499 10.047587897 0 0 1 0 0 2.75 0 0 9.9522300965 9.80806657295538 9.9654759499 10.047587897 0.0151498850852202 -0.294219388791372 1.52068426644371 -1.11388560359577 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Corolla" "N/A" "N/A" "2WD" "Gas" "Normal" "1.8L" 217583 "2.4L" "Honda" "Toyota - Corolla" "Corolla" "4D" "1NXBR18E0WZ014109" "Thousand Oaks" 34.15993 -118.827276 31 70081 1.22982375384985 1.18981740542419 6.18857206113327 3.89599259860758
"224" "03SEP2006:00:00:00" NA NA "Sep 2006" 36 0 "Accord" 2007 "Automatic" NA "Honda" 3882 NA NA "C" 1948.4 19906.97 19906.97 "Voyager" 1997 "Plymouth" "6 Cyl" "Compact Van" "Van" 0 700 700 700 18178.57 17958.57 NA 391.94 NA 10 "California" 33.889972 -117.363976 "Riverside" "LOS ANGELES" "Domestic" "Chrysler" "Van" 45 52 "M" 0 19906.97 "Southern California" 92882 92504 NA 196 3 1 1 0 0 1 9.8988252006 1 -0.140056464 -0.048519508 9.94317 9.9552 -0.044344799 1 9.8079987068 -0.147201293 92 925 92 928 NA NA NA 0 0 9.9522300965 9.948929439 9.9654759499 10.047587897 0 2750 0 0 0 0 0 0 20910.78 21190 19486 24665.95 9.948020094 9.9612846513 9.877451538 10.113179029 9.9522300965 9.80806657295538 9.9654759499 10.047587897 0 0 0 0 0 2.75 0 0 9.9522300965 9.80806657295538 9.9654759499 10.047587897 0.0151498850852202 -0.294219388791372 1.52068426644371 -1.11388560359577 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Voyager/Grand Voyager" "Base" "Automatic" "2WD" "Gas" "Normal" "3.3L" 137540 "2.4L" "Honda" "Plymouth - None" "None" "Passenger" "2P4GP25R9VR274867" "Corona" 33.883631 -117.581803 28 13389 11.5531428503573 13.367302228409 26.219713443624 15.0174274535534
"225" "04APR2007:00:00:00" 17474.03 7.09 "Apr 2007" 27 0 "Camry" 2007 "Automatic" 320.49 "Toyota" 3179 66 3140.86 "D" NA 18963 18963 "Camry" 2004 "Toyota" "4 Cyl" "Premium Midsize Car" "Sedan" 8044.14 11300 10325 2280.86 19425 NA 419 351.49 19844 3 "California" 33.912881 -118.172703 "South Gate" "LOS ANGELES" "Asian" "Toyota" "Midsize Car" 55 21 "F" 975 17988 "Southern California" 90703 90280 NA 403 216 31 0 0 1 1 9.8502449911 3 -0.029704771 -0.073328394 9.92112 9.90305 -0.070875009 0 9.8743161752 -0.028733825 90 902 90 907 17185.23589 0.5908333333 17473.633271 0 288.39738044 9.9325608 10.0467731976 9.88465957 10.1676962688 0 0 0 0 0 0 0 940.4860122 20660.73 21704 19778.5 25689 9.935990076 9.9852518543 9.8923500005 10.1538181637 9.9325608 10.0467731976 9.88465957 10.1309224423814 0 0 1 0 0 0 0 0.9404860122 9.9325608 10.0467731976 9.88465957 10.1676962688 -0.178767882529513 1.41504431856313 -0.382935441314762 0.954130838286938 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Camry/Camry Solara" "N/A" "N/A" "2WD" "Gas" "Normal" "2.4L" NA "2.4L" "Toyota" "Toyota - Camry" "Camry" "4D" "4T1BE32KX4U343161" "Cerritos" 33.861406 -118.099489 -2 64017 7.32057395181845 7.27779366316068 5.26391030584352 8.50108393885298
"226" "04APR2007:00:00:00" 24729.68 8.49 "Apr 2007" 117 0 "Accord" 2007 "Automatic" 439.53 "Honda" 3882 72 1500 "D" 3076.9 23434 23434 "Silverado 1500" 2001 "Chevrolet" "8 Cyl" "Light Duty Fullsize Pickup" "Pickup" 4999 6000 4999 0 20562.1 20357.1 NA 457.82 NA 6 "California" 33.965026 -117.383997 "Riverside" "LOS ANGELES" "Domestic" "General Motors" "Pickup" 55 23 "M" 1001 22433 "Southern California" 92882 92506 NA 409 216 31 1 0 0 1 10.061943238 1 -0.027302753 0.1200596498 9.94317 9.9552 0.1187732382 0 9.9312048544 -0.023995146 92 925 92 928 25242.326478 0.7075 24729.565874 0 -512.760604 9.9325608 10.0467731976 9.88465957 10.1676962688 0 0 0 0 0 0 0 940.4860122 20660.73 21704 19778.5 25689 9.935990076 9.9852518543 9.8923500005 10.1538181637 9.9325608 10.0467731976 9.88465957 10.1309224423814 0 0 0 0 0 0 0 0.9404860122 9.9325608 10.0467731976 9.88465957 10.1676962688 -0.178767882529513 1.41504431856313 -0.382935441314762 0.954130838286938 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Silverado Pickup" "N/A" "N/A" "2WD" "Gas" "Normal" "4.8L" 112306 "2.4L" "Honda" "Chevrolet - GMT-800" "GMT-800" "Ext Cab" "1GCEC19V51Z144531" "Corona" 33.883631 -117.581803 23 32182 9.52843749672043 13.5520792297447 28.6845631806006 10.6492738726464
"227" "04APR2007:00:00:00" NA NA "Apr 2007" 41 0 "Camry" 2007 "Automatic" NA "Toyota" 3181 NA NA "C" 374.27 19709.27 19709.27 "Avalon" 2000 "Toyota" "6 Cyl" "Premium Midsize Car" "Sedan" 0 9000 9000 9000 19335 19335 NA 364.54 19754 7 "California" 33.61614 -117.63944 "Mission Viejo" "LOS ANGELES" "Asian" "Toyota" "Midsize Car" 55 79 "F" 0 19709.27 "Southern California" 92618 92692 NA 403 216 31 0 0 1 1 9.8888443624 3 -0.034200347 -0.036860155 9.92112 9.90305 -0.032275638 1 9.869672204 -0.033377796 92 926 92 926 NA NA NA 0 0 9.9325608 10.0467731976 9.88465957 10.1676962688 0 0 0 0 0 0 0 940.4860122 20660.73 21704 19778.5 25689 9.935990076 9.9852518543 9.8923500005 10.1538181637 9.9325608 10.0467731976 9.88465957 10.1309224423814 0 0 1 0 0 0 0 0.9404860122 9.9325608 10.0467731976 9.88465957 10.1676962688 -0.178767882529513 1.41504431856313 -0.382935441314762 0.954130838286938 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Avalon" "N/A" "Automatic" "2WD" "Gas" "Normal" "3.0L" NA "2.4L" "Toyota" "Toyota - Camry" "Camry" "4D" "4T1BF28B1YU064430" "Irvine" 33.640644 -117.736898 -2 63238 13.0132339825497 4.64257483632081 5.4357217677816 29.319036004516
"228" "04APR2007:00:00:00" NA NA "Apr 2007" 5 0 "Camry" 2007 "Automatic" NA "Toyota" 3179 NA NA "C" NA 20754 20754 "Accord" 1989 "Honda" "4 Cyl" "Premium Midsize Car" "Sedan" 0 1000 500 500 19425 NA 419 382.82 19844 18 "California" 33.867837 -118.091907 "Cerritos" "LOS ANGELES" "Asian" "Honda" "Midsize Car" 55 75 "M" 500 20254 "Southern California" 90703 90703 NA 403 216 31 0 0 1 1 9.9404942782 3 -0.029704771 0.0141930339 9.92112 9.90305 0.0193742782 1 9.8743161752 -0.028733825 90 907 90 907 NA NA NA 0 0 9.9325608 10.0467731976 9.88465957 10.1676962688 0 0 0 0 0 0 0 940.4860122 20660.73 21704 19778.5 25689 9.935990076 9.9852518543 9.8923500005 10.1538181637 9.9325608 10.0467731976 9.88465957 10.1309224423814 1 0 0 0 0 0 0 0.9404860122 9.9325608 10.0467731976 9.88465957 10.1676962688 -0.178767882529513 1.41504431856313 -0.382935441314762 0.954130838286938 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Accord" "LXI" "Automatic" "2WD" "Gas" "Normal" "2.0L" NA "2.4L" "Toyota" "Honda - Accord" "Accord" "4D" "JHMCA5649KC038764" "Cerritos" 33.861406 -118.099489 -2 41362 4.95987630010755 11.4714264771507 0.599129083350434 5.89556902775797
"229" "04AUG2007:00:00:00" 13000 9.99 "Aug 2007" 8 0 "Accord" 2007 "Automatic" 277.28 "Honda" 24241 60 10000 "D" 158.92 20999.27 20999.27 "Civic" 2004 "Honda" "4 Cyl" "Premium Compact Car" "Coupe" 0 10000 10000 10000 21640.35 20840.35 470 412.35 22103.35 3 "California" 34.078001 -118.077586 "Rosemead" "LOS ANGELES" "Asian" "Honda" "Compact Car" 55 28 "N" 0 20999.27 "Southern California" 90232 91770 NA 531 338 48 1 0 0 1 9.9522429542 1 0.0237042356 0.0036884443 9.94317 9.9552 0.0090729542 0 9.9823149066 0.0271149066 91 917 90 902 13769.317876 0.8325 13053.308213 0 -716.0096626 9.9689456507 9.9942419158 9.891111281 10.1464337311 0 0 500 0 527.44810409 0 0 0 22103.35 21806 19954 26001.5 10.0034844597 9.9899404403 9.901184903 10.1659095076 9.94393404753503 9.9942419158 9.86547410985768 10.1464337311 1 0 0 0 0.52744810409 0 0.5 0 9.9689456507 9.9942419158 9.86547410985768 10.1464337311 -0.656687470957627 0.146120191167074 -0.406869177609481 0.1373317981795 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Civic" "LX" "Automatic" "2WD" "Gas" "Normal" "1.7L" 37611 "2.4L" "Honda" "Honda - Civic" "Civic" "2D" "1HGEM22514L035022" "Culver City" NA NA 8 41879 10.5530760995688 10.2771447263859 9.02651208381569 9.94067202631114
"230" "04AUG2007:00:00:00" 22069.43 1.5684 "Aug 2007" 110 0 "Accord" 2007 "Automatic" 268.75 "Honda" 6460 36 1000 "L" NA 21710 21710 "Accord" 2004 "Honda" "4 Cyl" "Premium Midsize Car" "Sedan" 11400 11900 11900 500 22756.31 NA 470 430.2 22103.35 3 "California" 34.149041 -118.238548 "Glendale" "LOS ANGELES" "Asian" "Honda" "Midsize Car" NA 31 "F" 0 21710 "Southern California" 91401 91206 13975.1 531 338 48 1 0 0 1 9.9855282629 1 0.0764951091 0.0376587436 9.94317 9.9552 0.0423582629 1 10.032597749 0.0773977486 91 912 91 914 8634.6727287 0.1307 9444.8873951 810.2146664 0 9.9689456507 9.9942419158 9.891111281 10.1464337311 0 0 500 0 527.44810409 0 0 0 22103.35 21806 19954 26001.5 10.0034844597 9.9899404403 9.901184903 10.1659095076 9.94393404753503 9.9942419158 9.86547410985768 10.1464337311 1 0 0 0 0.52744810409 0 0.5 0 9.9689456507 9.9942419158 9.86547410985768 10.1464337311 -0.656687470957627 0.146120191167074 -0.406869177609481 0.1373317981795 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Accord" "LX" "Automatic" "2WD" "Gas" "Normal" "2.4L" 31195 "2.4L" "Honda" "Honda - Accord" "Accord" "4D" "1HGCM563X4A168360" "Van Nuys" 34.167857 -118.448699 7 41144 7.85547112994616 1.16689983477779 6.86049123075079 11.3624161337579
"231" "04AUG2007:00:00:00" 23265.74 7.5384 "Aug 2007" 200 0 "Accord" 2007 "Automatic" 370.24 "Honda" 3502 48 NA "L" 724.44 23640.92 23640.92 "Explorer" 2000 "Ford" "6 Cyl" "Midsize SUV" "Sport Utility" 1220.54 3500 3500 2279.46 23126.48 22916.48 504 461.69 24009.9 7 "California" 33.520729 -117.690523 "Laguna Niguel" "LOS ANGELES" "Domestic" "Ford" "Sport Utility Vehicle (SUV)" NA 52 "F" 0 23640.92 "Southern California" 92626 92677 12123.65 531 338 48 1 0 0 1 10.070734388 1 0.0940061289 0.1299496704 9.94317 9.9552 0.1275643879 0 10.04873356 0.0935335603 92 926 92 926 15269.653129 0.6282 15301.18015 0 31.527021442 9.9689456507 9.9942419158 9.891111281 10.1464337311 0 0 500 0 527.44810409 0 0 0 22103.35 21806 19954 26001.5 10.0034844597 9.9899404403 9.901184903 10.1659095076 9.94393404753503 9.9942419158 9.86547410985768 10.1464337311 0 0 0 0 0.52744810409 0 0.5 0 9.9689456507 9.9942419158 9.86547410985768 10.1464337311 -0.656687470957627 0.146120191167074 -0.406869177609481 0.1373317981795 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Explorer" "XLT" "Automatic" "2WD" "Gas" "Normal" "4.0L" 120066 "2.4L" "Honda" "Ford - UPN" "UPN" "4D" "1FMZU63X9YUB21181" "Costa Mesa" 33.677094 -117.919161 25 16312 16.2353190232115 7.94832858535797 8.64297644851734 30.4328402830505
"232" "04AUG2007:00:00:00" 24099.31 1.5696 "Aug 2007" 60 0 "Accord" 2007 "Automatic" 325 "Honda" 6460 36 NA "L" NA 22904.31 22904.31 "Beetle" 2004 "Volkswagen" "4 Cyl" "Premium Compact Car" "Convertible" 13800 13500 13500 -300 24273.86 NA 504 459.98 23654.9 3 "California" 34.167921 -118.501156 "Encino" "LOS ANGELES" "European" "Volkswagen" "Compact Car" NA 28 "N" 0 22904.31 "Southern California" 91401 91316 14187.25 531 338 48 1 0 0 1 10.039080381 1 0.1482833363 0.0947424016 9.94317 9.9552 0.0959103814 1 10.09715533 0.1419553302 91 913 91 914 10441.929811 0.1308 11421.514876 979.58506464 0 9.9689456507 9.9942419158 9.891111281 10.1464337311 0 0 500 0 527.44810409 0 0 0 22103.35 21806 19954 26001.5 10.0034844597 9.9899404403 9.901184903 10.1659095076 9.94393404753503 9.9942419158 9.86547410985768 10.1464337311 0 0 0 1 0.52744810409 0 0.5 0 9.9689456507 9.9942419158 9.86547410985768 10.1464337311 -0.656687470957627 0.146120191167074 -0.406869177609481 0.1373317981795 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Beetle" "GL" "N/A" "2WD" "Gas" "Normal" "2.0L" 43208 "2.4L" "Honda" "Volkswagen - A4" "A4" "2D" "3VWBM31YX4M344230" "Van Nuys" 34.167857 -118.448699 9 74401 2.77966464521092 7.99285611064485 7.13283134038774 2.92462025618572
"233" "04AUG2007:00:00:00" 24275.33 12.468 "Aug 2007" 15 0 "Accord" 2007 "Automatic" 570 "Honda" 22206 36 825.46 "L" NA 19644.31 19644.31 "Tahoe" 2005 "Chevrolet" "8 Cyl" "Fullsize SUV" "Sport Utility" 20010.56 16800 16800 -3210.56 21507.18 NA 421.5 402.45 19890.13 2 "California" 34.019376 -117.948246 "La Puente" "LOS ANGELES" "Domestic" "General Motors" "Sport Utility Vehicle (SUV)" NA 42 "F" 0 19644.31 "Southern California" 90621 91744 12135.2 531 338 48 1 0 0 1 9.8855430079 1 0.0174045828 -0.061073697 9.94317 9.9552 -0.057626992 0 9.9761421119 0.0209421119 91 917 90 906 18313.538438 1.039 17046.3318 0 -1267.206638 9.9689456507 9.9942419158 9.891111281 10.1464337311 0 0 500 0 527.44810409 0 0 0 22103.35 21806 19954 26001.5 10.0034844597 9.9899404403 9.901184903 10.1659095076 9.94393404753503 9.9942419158 9.86547410985768 10.1464337311 0 0 0 0 0.52744810409 0 0.5 0 9.9689456507 9.9942419158 9.86547410985768 10.1464337311 -0.656687470957627 0.146120191167074 -0.406869177609481 0.1373317981795 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Tahoe" "Base" "Automatic" "2WD" "Gas" "Normal" "5.3L" NA "2.4L" "Honda" "Chevrolet - GMT-900" "GMT-900" "4D" "1GNEC13T75R174621" "Buena Park" 33.867421 -117.998326 -2 33235 10.8303688988785 15.2144539327126 4.11547601828073 5.24274782289491
"234" "04AUG2007:00:00:00" 29121.98 12.5712 "Aug 2007" 281 0 "Passat" 2007 "Automatic" 610 "Volkswagen" 36 48 3900 "L" -26.03 23302.83 23302.83 "Monte Carlo" 2006 "Chevrolet" "6 Cyl" "Premium Midsize Car" "Coupe" 20091.01 11500 14000 -6091.01 27316 23328.86 862.14 669.46 NA 1 "California" 34.023258 -118.330805 "Los Angeles" "LOS ANGELES" "Domestic" "General Motors" "Midsize Car" 45 38 "M" -2500 25802.83 "Southern California" 90007 90018 12744.34 556 338 48 0 0 0 1 10.056330091 4 0.0815574966 -0.058339112 10.11157 10.13407 -0.055239909 0 10.21522789 0.0811578901 90 900 90 900 25157.97431 1.0476 22919.267605 0 -2238.706705 9.9689456507 9.9942419158 9.891111281 10.1464337311 0 0 500 0 527.44810409 0 0 0 22103.35 21806 19954 26001.5 10.0034844597 9.9899404403 9.901184903 10.1659095076 9.94393404753503 9.9942419158 9.86547410985768 10.1464337311 0 0 0 0 0.52744810409 0 0.5 0 9.9689456507 9.9942419158 9.86547410985768 10.1464337311 -0.656687470957627 0.146120191167074 -0.406869177609481 0.1373317981795 "Premium Midsize Car" "Gas" "Turbo" "4 Cyl" "Monte Carlo" "LT" "Automatic" "2WD" "Gas" "Normal" "3.9L" 29181 "2.0L" "Volkswagen" "Chevrolet - W-Body" "W-Body" "2D" "2G1WK151669277030" "Los Angeles" NA NA 6 31572 3.39222058962558 7.75112811633048 9.22989855095311 7.70411703825103
"235" "04AUG2007:00:00:00" 30937.82 15.95 "Aug 2007" 16 500 "Camry" 2007 "Automatic" 680.39 "Toyota" 3488 71 -3600 "D" 1333 21327 20827 "Jetta" 2002 "Volkswagen" "4 Cyl" "Entry Midsize Car" "Sedan" 12607 3000 3507 -9100 19994 19994 NA 436.86 NA 5 "California" 33.891596 -117.292628 "Riverside" "LOS ANGELES" "European" "Volkswagen" "Midsize Car" 55 23 "N" -507 21834 "Southern California" 90745 92508 NA 525 338 48 0 0 1 1 9.9677291546 3 -0.001282738 0.0421940268 9.92112 9.90305 0.0466091546 0 9.9031875075 0.0001375075 92 925 90 907 38650.235231 1.3291666667 31143.063413 0 -7507.171818 9.9689456507 9.9942419158 9.891111281 10.1464337311 0 0 500 0 527.44810409 0 0 0 22103.35 21806 19954 26001.5 10.0034844597 9.9899404403 9.901184903 10.1659095076 9.94393404753503 9.9942419158 9.86547410985768 10.1464337311 0 0 0 1 0.52744810409 0 0.5 0 9.9689456507 9.9942419158 9.86547410985768 10.1464337311 -0.656687470957627 0.146120191167074 -0.406869177609481 0.1373317981795 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Jetta" "GLS" "N/A" "2WD" "Gas" "Normal" "2.0L" 104233 "2.4L" "Toyota" "Volkswagen - PQ35" "PQ35" "4D" "3VWSK69M32M081570" "Carson" 33.824351 -118.250088 21 75764 11.9955415061996 17.1503029652585 29.2426311505224 17.6030977227778
"236" "04DEC2006:00:00:00" 18061.14 6.74 "Dec 2006" 81 2500 "Altima" 2006 "Automatic" 355.35 "Nissan" 2986 60 4063.77 "D" -118 19399 16899 "Altima" 2003 "Nissan" "4 Cyl" "Premium Midsize Car" "Sedan" 5636.23 6900 7200 1563.77 20075 19517 558 563.28 NA 4 "California" 33.615286 -117.660157 "Mission Viejo" "LOS ANGELES" "Asian" "Nissan" "Midsize Car" 45 24 "M" -300 19699 "Southern California" 92626 92691 NA 490 95 14 0 1 0 0 9.8729767973 2 -0.052238982 -0.108804091 9.983 9.95973 -0.110023203 0 9.9072305388 -0.052499461 92 926 92 926 17646.159504 0.5616666667 18057.540215 0 411.38071174 9.904437102 9.9236822585 9.8703883035 10.0442412095 0 2000 0 0 0 0 0 0 19933.21 20629 19609.5 24908.265 9.900142464 9.9344531025 9.8837692495 10.1223713418 9.904437102 9.82054063024996 9.8703883035 10.0442412095 0 1 0 0 0 2 0 0 9.904437102 9.82054063024996 9.8703883035 10.0442412095 -0.123986506048849 -0.333474610429376 -0.515691468886931 -1.38699351600859 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Altima" "N/A" "N/A" "2WD" "Gas" "Normal" "2.5L" 116060 "2.5L" "Nissan" "Nissan - None" "None" "4D" "1N4AL11D33C186127" "Costa Mesa" 33.675008 -117.919139 24 49356 12.1858593166477 3.6085680723114 4.42866198352032 28.3488132155563
"237" "04DEC2006:00:00:00" 23028 8.8704 "Dec 2006" 5 0 "Camry" 2007 "Automatic" 365.7 "Toyota" 3181 60 662.94 "L" 2013 22991.06 22991.06 "Tacoma" 2003 "Toyota" "6 Cyl" "Compact Pickup" "Pickup" 11850 13475 12500 650 20991 20978.06 NA 422.18 21429 4 "California" 33.591411 -117.748935 "Aliso Viejo" "LOS ANGELES" "Asian" "Toyota" "Pickup" NA 28 "M" 975 22016.06 "Southern California" 92618 92656 10123 282 95 14 0 0 1 1 10.042860724 3 0.048518258 0.1235122335 9.92112 9.90305 0.1217407237 0 9.9518490534 0.0487990534 92 926 92 926 18160.125314 0.7392 17670.497172 0 -489.6281425 9.904437102 9.9236822585 9.8703883035 10.0442412095 0 2000 0 0 0 0 0 0 19933.21 20629 19609.5 24908.265 9.900142464 9.9344531025 9.8837692495 10.1223713418 9.904437102 9.82054063024996 9.8703883035 10.0442412095 0 0 1 0 0 2 0 0 9.904437102 9.82054063024996 9.8703883035 10.0442412095 -0.123986506048849 -0.333474610429376 -0.515691468886931 -1.38699351600859 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Tacoma" "Prerunner" "Automatic" "2WD" "Gas" "Normal" "3.4L" NA "2.4L" "Toyota" "Toyota - Tacoma" "Tacoma" "Ext Cab" "5TESN92N43Z179638" "Irvine" 33.640644 -117.736898 -2 73632 10.5348831078461 3.14391793904205 3.46130037395225 25.0608909462829
